Clean_Comment,Clean_Date,distilbert_pos_score,distilbert_neg_score
we have a unique opportunity for 100 renewables we have the area climate topography mineral resources amp technology for cheap energy amp storage renewables can make australia an energy superpower fossil fuels amp nuclear condemn australian to being a second rate nation,2024-06-24,0.9915858507,0.008414154872
this is what scares me most where is canadanorth america we are going to lose generational productivity gains to first mover nations justintrudeau fordnation oliviachow visualized renewable energy capacity through time 2000–2023 httpstcooinbyjxpnt via visualcap,2024-06-24,0.005574939307,0.9944250584
the advanced clean energy storage aces delta i project— spearheaded by the jv of magnum development and mitsubishi power and funded with a 5044 million loan from doe— provides the first and largest opportunity to achieve the doe’s ambitions httpstcolubcetaaqh,2024-06-24,0.9991044402,0.000895520905
mattjcan with the area climate topography mineral resources amp technology for cheap energy amp storage we can have100 renewables amp lead the world as an energy superpower dutton’s fossil fuels amp nuclear fission condemn australia to being a secondrate nation,2024-06-24,0.4327702522,0.5672297478
skynewsaust with the area climate topography mineral resources amp technology for cheap energy amp storage we can have 100 renewables amp lead the world as an energy superpower dutton’s fossil fuels amp nuclear fission condemn australia to being a secondrate nation,2024-06-24,0.05962379649,0.9403762221
rameshdugar one neee to witness the changes in renewable energy domain too,2024-06-24,0.9860823154,0.01391770877
“there is basically softening public support for renewable energy – and to be frank dutton has picked it pretty well – and the sector and governments need to start prosecuting the case again” redbridge pollster tony barry tells kjbar auspol httpstconwnkivefdv,2024-06-24,0.7167713046,0.283228755
here’s your renewable energyjunk httpstco2qznfi1bnc,2024-06-24,0.0184828639,0.9815171361
updated post ₹1lakh to ₹5cr renewable energy stock next multibagger penny share penny share to buy now httpstcolb4dvzwbgr httpstcopz6sx8ex99,2024-06-24,0.01626306586,0.9837369323
aetherdepokk wkwkwkwk berkontribusi aing utk renewable energy litanara,2024-06-24,0.02084527351,0.9791546464
by prioritizing renewable energy initiatives we are taking proactive steps to ensure a brighter and cleaner future for coming generations where sustainability is at the forefront of our energy landscape 🔋♻ gobygreen gobygreenoff gobyholidays gogreen greenenergy httpstcol4qjqa0fep,2024-06-24,0.9921596646,0.007840264589
michaelt5656 realstewpeters right all those horrible things under biden like record low unemployment record stock market record black amp hispanic business owners record manufacturing jobs lower drug costs infrastructure bill chips amp science bill investments in renewable energy the humanity 😂😂 httpstcoz3uqusnu4n,2024-06-24,0.0116163874,0.9883835912
🚀🌱 incredible returns in renewable energy if you had invested ₹1 lakh in waaree renewable technologies 3 years ago it would now be worth over ₹81 lakh with a cagr of 3326 similarly ₹1 lakh in kpi green energy is now worth ₹7957 lakh a cagr of 3284 investing,2024-06-24,0.9884133935,0.01158659253
an office and workshop in beirut now have continuous power with atess energy storage system featuring 2 hps150 hybridinverters a 258kwh batterysystem and a 300kwp pv system this setup powers both buildings and promotes energyindependence through selfconsumption httpstcofmzoozqqlh,2024-06-24,0.9931601286,0.006839808542
on apo counting the cost subsidies for renewable energy➡️httpstcopa4qudydbs cisoz,2024-06-24,0.02728460729,0.9727153778
renewable energy costs have fallen by 60 the scam is that power companies aren’t passing it on yes there are outages because old coal powered plants and infrastructure can’t cope esp with more severe weather but they want to extract as much💰 as possible before closing,2024-06-24,0.006603104528,0.9933968782
hughriminton so lnp amp their mates in the media have effectively taken control of the narrative amp are setting the agenda even though you all know very well that its complete bs designed to sabotage the rollout of renewable energy infrastructure,2024-06-24,0.1340661347,0.8659338951
renewable energy on farms saves family farms and makes farmers money auspol qldpol nswpol vicpol coal climate,2024-06-24,0.9845529795,0.01544697303
croatia launches auction for 450mw solar pv capacity to boost renewable energy goals httpstcoapzpwojbja,2024-06-24,0.4830888212,0.5169112086
spenderallegra i call bullshit on renewable energy being cheaper valuable farmland used to farm this energy and needs total replacement every 15 to 20 years,2024-06-24,0.002905779984,0.9970942736
mikebernerslee yep more renewable energy and also more gas coal and oil vaclavsmil just smiles,2024-06-24,0.9981613755,0.001838671509
grahamlkeegan nuclear proponents using “safe” with exclamations about some unproven concept does not inspire confidence it’s like a religion and trying to dig at actual green renewable energy makes you sound suspect as hell i hope one day clean nuclear power is possible,2024-06-24,0.002279334934,0.9977206588
hughriminton renewable energy grifter are near hysterical at the prospect their subsidy gravy train might end meanwhile httpstcot2qj1kcx7b,2024-06-24,0.002360582352,0.9976394176
babeuiain there is a median point somewhere with half of use above and half below plus some loss where nuclear plus super cheap storage could would out pumped hydro not cost effective in most places solar plus energy storage for expensive evening peaks sounds great now a days,2024-06-24,0.001419724082,0.9985803366
marisacat3 sfstandard maybe gavinnewsom should look at sfbos as a renewable energy source it’s like a hot air wind farm,2024-06-24,0.006428355351,0.9935716391
it was a delight to welcome anix to our 9th world battery amp energy storage industry expo on 8th10th august 2024 if you would like to visit please click the link below 👉 httpstco5kxfp8alvm battery energystorage,2024-06-24,0.998540163,0.001459889463
